sensor_id,timestamp,value,unit
pressure_sensor_1,2026-01-11T06:36:00.269573,1018.18,hPa
temp_sensor_2,2026-01-11T06:36:08.269573,20.09,C
humidity_sensor_1,2026-01-11T06:36:16.269573,48.77,%
humidity_sensor_1,2026-01-11T06:36:24.269573,45.67,%
temp_sensor_1,2026-01-11T06:36:32.269573,19.5,C
temp_sensor_1,2026-01-11T06:36:40.269573,20.03,C
pressure_sensor_1,2026-01-11T06:36:48.269573,1015.86,hPa
temp_sensor_1,2026-01-11T06:36:56.269573,20.27,C
pressure_sensor_1,2026-01-11T06:37:04.269573,1014.66,hPa
pressure_sensor_1,2026-01-11T06:37:12.269573,1012.39,hPa
humidity_sensor_1,2026-01-11T06:37:20.269573,49.7,%
temp_sensor_1,2026-01-11T06:37:28.269573,20.82,C
pressure_sensor_1,2026-01-11T06:37:36.269573,1016.07,hPa
humidity_sensor_1,2026-01-11T06:37:44.269573,42.19,%
pressure_sensor_1,2026-01-11T06:37:52.269573,1013.18,hPa
temp_sensor_1,2026-01-11T06:38:00.269573,19.78,C
temp_sensor_2,2026-01-11T06:38:08.269573,21.71,C
humidity_sensor_1,2026-01-11T06:38:16.269573,50.87,%
pressure_sensor_1,2026-01-11T06:38:24.269573,1012.78,hPa
temp_sensor_1,2026-01-11T06:38:32.269573,19.47,C
temp_sensor_1,2026-01-11T06:38:40.269573,102.76,C
humidity_sensor_1,2026-01-11T06:38:48.269573,56.24,%
pressure_sensor_1,2026-01-11T06:38:56.269573,1017.27,hPa
humidity_sensor_1,2026-01-11T06:39:04.269573,50.64,%
pressure_sensor_1,2026-01-11T06:39:12.269573,991.8,hPa
humidity_sensor_1,2026-01-11T06:39:20.269573,50.13,%
temp_sensor_1,2026-01-11T06:39:28.269573,22.39,C
humidity_sensor_1,2026-01-11T06:39:36.269573,50.7,%
humidity_sensor_1,2026-01-11T06:39:44.269573,122.78,%
pressure_sensor_1,2026-01-11T06:39:52.269573,1006.19,hPa
temp_sensor_1,2026-01-11T06:40:00.269573,19.42,C
pressure_sensor_1,2026-01-11T06:40:08.269573,1035.25,hPa
temp_sensor_1,2026-01-11T06:40:16.269573,24.99,C
pressure_sensor_1,2026-01-11T06:40:24.269573,1007.64,hPa
pressure_sensor_1,2026-01-11T06:40:32.269573,1021.59,hPa
temp_sensor_2,2026-01-11T06:40:40.269573,20.87,C
temp_sensor_1,2026-01-11T06:40:48.269573,19.13,C
temp_sensor_1,2026-01-11T06:40:56.269573,17.44,C
humidity_sensor_1,2026-01-11T06:41:04.269573,51.85,%
temp_sensor_1,2026-01-11T06:41:12.269573,19.03,C
humidity_sensor_1,2026-01-11T06:41:20.269573,51.15,%
temp_sensor_2,2026-01-11T06:41:28.269573,21.27,C
humidity_sensor_1,2026-01-11T06:41:36.269573,52.54,%
humidity_sensor_1,2026-01-11T06:41:44.269573,47.18,%
pressure_sensor_1,2026-01-11T06:41:52.269573,1013.16,hPa
pressure_sensor_1,2026-01-11T06:42:00.269573,1007.38,hPa
humidity_sensor_1,2026-01-11T06:42:08.269573,46.82,%
humidity_sensor_1,2026-01-11T06:42:16.269573,50.21,%
humidity_sensor_1,2026-01-11T06:42:24.269573,49.97,%
pressure_sensor_1,2026-01-11T06:42:32.269573,1007.08,hPa
temp_sensor_1,2026-01-11T06:42:40.269573,108.53,C
humidity_sensor_1,2026-01-11T06:42:48.269573,56.08,%
temp_sensor_2,2026-01-11T06:42:56.269573,23.4,C
pressure_sensor_1,2026-01-11T06:43:04.269573,1017.98,hPa
pressure_sensor_1,2026-01-11T06:43:12.269573,1002.41,hPa
temp_sensor_1,2026-01-11T06:43:20.269573,19.59,C
temp_sensor_1,2026-01-11T06:43:28.269573,19.23,C
temp_sensor_1,2026-01-11T06:43:36.269573,21.42,C
temp_sensor_1,2026-01-11T06:43:44.269573,22.21,C
temp_sensor_2,2026-01-11T06:43:52.269573,19.05,C
pressure_sensor_1,2026-01-11T06:44:00.269573,1008.71,hPa
temp_sensor_1,2026-01-11T06:44:08.269573,18.86,C
temp_sensor_2,2026-01-11T06:44:16.269573,20.07,C
humidity_sensor_1,2026-01-11T06:44:24.269573,56.01,%
temp_sensor_2,2026-01-11T06:44:32.269573,19.23,C
humidity_sensor_1,2026-01-11T06:44:40.269573,48.27,%
humidity_sensor_1,2026-01-11T06:44:48.269573,50.04,%
temp_sensor_1,2026-01-11T06:44:56.269573,21.09,C
temp_sensor_1,2026-01-11T06:45:04.269573,20.98,C
humidity_sensor_1,2026-01-11T06:45:12.269573,45.85,%
humidity_sensor_1,2026-01-11T06:45:20.269573,54.59,%
humidity_sensor_1,2026-01-11T06:45:28.269573,45.71,%
humidity_sensor_1,2026-01-11T06:45:36.269573,53.9,%
humidity_sensor_1,2026-01-11T06:45:44.269573,57.22,%
humidity_sensor_1,2026-01-11T06:45:52.269573,47.02,%
pressure_sensor_1,2026-01-11T06:46:00.269573,1019.34,hPa
temp_sensor_2,2026-01-11T06:46:08.269573,21.17,C
temp_sensor_2,2026-01-11T06:46:16.269573,18.79,C
humidity_sensor_1,2026-01-11T06:46:24.269573,49.78,%
temp_sensor_2,2026-01-11T06:46:32.269573,20.24,C
temp_sensor_2,2026-01-11T06:46:40.269573,20.07,C
temp_sensor_2,2026-01-11T06:46:48.269573,20.66,C
pressure_sensor_1,2026-01-11T06:46:56.269573,101.75,hPa
humidity_sensor_1,2026-01-11T06:47:04.269573,53.01,%
temp_sensor_2,2026-01-11T06:47:12.269573,21.54,C
temp_sensor_2,2026-01-11T06:47:20.269573,21.02,C
pressure_sensor_1,2026-01-11T06:47:28.269573,1035.15,hPa
pressure_sensor_1,2026-01-11T06:47:36.269573,1009.55,hPa
temp_sensor_2,2026-01-11T06:47:44.269573,20.33,C
temp_sensor_1,2026-01-11T06:47:52.269573,19.79,C
temp_sensor_2,2026-01-11T06:48:00.269573,17.28,C
temp_sensor_1,2026-01-11T06:48:08.269573,20.61,C
temp_sensor_2,2026-01-11T06:48:16.269573,17.64,C
pressure_sensor_1,2026-01-11T06:48:24.269573,1030.06,hPa
pressure_sensor_1,2026-01-11T06:48:32.269573,997.6,hPa
temp_sensor_2,2026-01-11T06:48:40.269573,16.0,C
temp_sensor_2,2026-01-11T06:48:48.269573,19.41,C
temp_sensor_1,2026-01-11T06:48:56.269573,19.45,C
temp_sensor_1,2026-01-11T06:49:04.269573,116.9,C
temp_sensor_1,2026-01-11T06:49:12.269573,19.33,C
temp_sensor_1,2026-01-11T06:49:20.269573,15.85,C
humidity_sensor_1,2026-01-11T06:49:28.269573,46.7,%
temp_sensor_1,2026-01-11T06:49:36.269573,20.05,C
pressure_sensor_1,2026-01-11T06:49:44.269573,1014.57,hPa
humidity_sensor_1,2026-01-11T06:49:52.269573,42.13,%
temp_sensor_1,2026-01-11T06:50:00.269573,20.73,C
humidity_sensor_1,2026-01-11T06:50:08.269573,47.23,%
temp_sensor_1,2026-01-11T06:50:16.269573,19.81,C
pressure_sensor_1,2026-01-11T06:50:24.269573,1018.94,hPa
humidity_sensor_1,2026-01-11T06:50:32.269573,57.97,%
temp_sensor_1,2026-01-11T06:50:40.269573,21.42,C
temp_sensor_1,2026-01-11T06:50:48.269573,19.46,C
humidity_sensor_1,2026-01-11T06:50:56.269573,43.33,%
humidity_sensor_1,2026-01-11T06:51:04.269573,51.05,%
pressure_sensor_1,2026-01-11T06:51:12.269573,1010.23,hPa
pressure_sensor_1,2026-01-11T06:51:20.269573,997.36,hPa
temp_sensor_1,2026-01-11T06:51:28.269573,17.09,C
temp_sensor_1,2026-01-11T06:51:36.269573,119.99,C
temp_sensor_2,2026-01-11T06:51:44.269573,21.49,C
humidity_sensor_1,2026-01-11T06:51:52.269573,123.75,%
temp_sensor_1,2026-01-11T06:52:00.269573,24.24,C
temp_sensor_1,2026-01-11T06:52:08.269573,113.99,C
humidity_sensor_1,2026-01-11T06:52:16.269573,44.67,%
pressure_sensor_1,2026-01-11T06:52:24.269573,1007.78,hPa
pressure_sensor_1,2026-01-11T06:52:32.269573,1031.83,hPa
temp_sensor_1,2026-01-11T06:52:40.269573,21.8,C
humidity_sensor_1,2026-01-11T06:52:48.269573,41.99,%
pressure_sensor_1,2026-01-11T06:52:56.269573,1001.63,hPa
temp_sensor_2,2026-01-11T06:53:04.269573,18.84,C
temp_sensor_2,2026-01-11T06:53:12.269573,20.34,C
temp_sensor_2,2026-01-11T06:53:20.269573,135.48,C
temp_sensor_2,2026-01-11T06:53:28.269573,18.05,C
temp_sensor_2,2026-01-11T06:53:36.269573,19.85,C
temp_sensor_2,2026-01-11T06:53:44.269573,18.63,C
temp_sensor_2,2026-01-11T06:53:52.269573,22.8,C
temp_sensor_2,2026-01-11T06:54:00.269573,20.2,C
humidity_sensor_1,2026-01-11T06:54:08.269573,55.74,%
temp_sensor_1,2026-01-11T06:54:16.269573,19.67,C
temp_sensor_1,2026-01-11T06:54:24.269573,22.86,C
temp_sensor_1,2026-01-11T06:54:32.269573,16.79,C
humidity_sensor_1,2026-01-11T06:54:40.269573,52.01,%
pressure_sensor_1,2026-01-11T06:54:48.269573,1006.98,hPa
temp_sensor_2,2026-01-11T06:54:56.269573,20.06,C
temp_sensor_2,2026-01-11T06:55:04.269573,149.23,C
humidity_sensor_1,2026-01-11T06:55:12.269573,49.26,%
humidity_sensor_1,2026-01-11T06:55:20.269573,68.11,%
pressure_sensor_1,2026-01-11T06:55:28.269573,1014.49,hPa
temp_sensor_1,2026-01-11T06:55:36.269573,19.44,C
pressure_sensor_1,2026-01-11T06:55:44.269573,1016.33,hPa
temp_sensor_1,2026-01-11T06:55:52.269573,20.08,C
temp_sensor_1,2026-01-11T06:56:00.269573,19.12,C
temp_sensor_1,2026-01-11T06:56:08.269573,18.6,C
temp_sensor_2,2026-01-11T06:56:16.269573,19.19,C
temp_sensor_1,2026-01-11T06:56:24.269573,20.27,C
humidity_sensor_1,2026-01-11T06:56:32.269573,52.97,%
humidity_sensor_1,2026-01-11T06:56:40.269573,41.89,%
humidity_sensor_1,2026-01-11T06:56:48.269573,51.69,%
temp_sensor_2,2026-01-11T06:56:56.269573,22.65,C
temp_sensor_1,2026-01-11T06:57:04.269573,21.1,C
pressure_sensor_1,2026-01-11T06:57:12.269573,980.41,hPa
pressure_sensor_1,2026-01-11T06:57:20.269573,1003.6,hPa
humidity_sensor_1,2026-01-11T06:57:28.269573,49.0,%
pressure_sensor_1,2026-01-11T06:57:36.269573,1019.93,hPa
humidity_sensor_1,2026-01-11T06:57:44.269573,52.98,%
pressure_sensor_1,2026-01-11T06:57:52.269573,1009.38,hPa
temp_sensor_1,2026-01-11T06:58:00.269573,18.09,C
temp_sensor_2,2026-01-11T06:58:08.269573,20.03,C
pressure_sensor_1,2026-01-11T06:58:16.269573,1015.41,hPa
temp_sensor_1,2026-01-11T06:58:24.269573,23.11,C
humidity_sensor_1,2026-01-11T06:58:32.269573,45.82,%
humidity_sensor_1,2026-01-11T06:58:40.269573,109.62,%
temp_sensor_2,2026-01-11T06:58:48.269573,19.94,C
temp_sensor_2,2026-01-11T06:58:56.269573,20.04,C
pressure_sensor_1,2026-01-11T06:59:04.269573,1011.99,hPa
humidity_sensor_1,2026-01-11T06:59:12.269573,53.67,%
humidity_sensor_1,2026-01-11T06:59:20.269573,48.91,%
temp_sensor_2,2026-01-11T06:59:28.269573,18.53,C
humidity_sensor_1,2026-01-11T06:59:36.269573,57.66,%
pressure_sensor_1,2026-01-11T06:59:44.269573,1026.45,hPa
humidity_sensor_1,2026-01-11T06:59:52.269573,51.95,%
temp_sensor_2,2026-01-11T07:00:00.269573,19.28,C
temp_sensor_2,2026-01-11T07:00:08.269573,17.06,C
temp_sensor_1,2026-01-11T07:00:16.269573,18.95,C
temp_sensor_1,2026-01-11T07:00:24.269573,19.5,C
humidity_sensor_1,2026-01-11T07:00:32.269573,47.71,%
temp_sensor_2,2026-01-11T07:00:40.269573,20.16,C
pressure_sensor_1,2026-01-11T07:00:48.269573,1014.76,hPa
temp_sensor_2,2026-01-11T07:00:56.269573,20.33,C
temp_sensor_2,2026-01-11T07:01:04.269573,106.33,C
pressure_sensor_1,2026-01-11T07:01:12.269573,1021.8,hPa
temp_sensor_1,2026-01-11T07:01:20.269573,24.12,C
temp_sensor_1,2026-01-11T07:01:28.269573,20.32,C
pressure_sensor_1,2026-01-11T07:01:36.269573,1012.01,hPa
temp_sensor_2,2026-01-11T07:01:44.269573,21.88,C
pressure_sensor_1,2026-01-11T07:01:52.269573,992.13,hPa
temp_sensor_2,2026-01-11T07:02:00.269573,21.11,C
temp_sensor_1,2026-01-11T07:02:08.269573,19.69,C
humidity_sensor_1,2026-01-11T07:02:16.269573,50.99,%
temp_sensor_1,2026-01-11T07:02:24.269573,19.41,C
humidity_sensor_1,2026-01-11T07:02:32.269573,38.99,%
pressure_sensor_1,2026-01-11T07:02:40.269573,1015.58,hPa
humidity_sensor_1,2026-01-11T07:02:48.269573,41.47,%
humidity_sensor_1,2026-01-11T07:02:56.269573,60.76,%
temp_sensor_1,2026-01-11T07:03:04.269573,15.98,C
temp_sensor_2,2026-01-11T07:03:12.269573,19.45,C
humidity_sensor_1,2026-01-11T07:03:20.269573,53.9,%
pressure_sensor_1,2026-01-11T07:03:28.269573,1025.82,hPa
temp_sensor_2,2026-01-11T07:03:36.269573,16.92,C
temp_sensor_1,2026-01-11T07:03:44.269573,22.92,C
pressure_sensor_1,2026-01-11T07:03:52.269573,1017.09,hPa
pressure_sensor_1,2026-01-11T07:04:00.269573,1012.01,hPa
pressure_sensor_1,2026-01-11T07:04:08.269573,1014.88,hPa
humidity_sensor_1,2026-01-11T07:04:16.269573,43.93,%
humidity_sensor_1,2026-01-11T07:04:24.269573,51.93,%
pressure_sensor_1,2026-01-11T07:04:32.269573,115.1,hPa
temp_sensor_2,2026-01-11T07:04:40.269573,20.59,C
temp_sensor_2,2026-01-11T07:04:48.269573,14.31,C
pressure_sensor_1,2026-01-11T07:04:56.269573,1005.14,hPa
temp_sensor_1,2026-01-11T07:05:04.269573,21.94,C
temp_sensor_2,2026-01-11T07:05:12.269573,20.88,C
humidity_sensor_1,2026-01-11T07:05:20.269573,47.13,%
pressure_sensor_1,2026-01-11T07:05:28.269573,148.92,hPa
pressure_sensor_1,2026-01-11T07:05:36.269573,1014.98,hPa
temp_sensor_2,2026-01-11T07:05:44.269573,23.97,C
pressure_sensor_1,2026-01-11T07:05:52.269573,1003.4,hPa
temp_sensor_1,2026-01-11T07:06:00.269573,20.67,C
humidity_sensor_1,2026-01-11T07:06:08.269573,53.67,%
humidity_sensor_1,2026-01-11T07:06:16.269573,49.53,%
temp_sensor_2,2026-01-11T07:06:24.269573,20.16,C
humidity_sensor_1,2026-01-11T07:06:32.269573,47.06,%
pressure_sensor_1,2026-01-11T07:06:40.269573,1003.4,hPa
temp_sensor_1,2026-01-11T07:06:48.269573,22.09,C
temp_sensor_1,2026-01-11T07:06:56.269573,19.17,C
temp_sensor_1,2026-01-11T07:07:04.269573,20.41,C
humidity_sensor_1,2026-01-11T07:07:12.269573,53.85,%
temp_sensor_1,2026-01-11T07:07:20.269573,20.86,C
temp_sensor_2,2026-01-11T07:07:28.269573,19.65,C
temp_sensor_1,2026-01-11T07:07:36.269573,21.11,C
pressure_sensor_1,2026-01-11T07:07:44.269573,1018.84,hPa
temp_sensor_2,2026-01-11T07:07:52.269573,18.02,C
temp_sensor_2,2026-01-11T07:08:00.269573,20.8,C
temp_sensor_1,2026-01-11T07:08:08.269573,108.37,C
temp_sensor_2,2026-01-11T07:08:16.269573,23.7,C
pressure_sensor_1,2026-01-11T07:08:24.269573,1029.6,hPa
temp_sensor_2,2026-01-11T07:08:32.269573,18.69,C
pressure_sensor_1,2026-01-11T07:08:40.269573,995.99,hPa
temp_sensor_1,2026-01-11T07:08:48.269573,21.58,C
pressure_sensor_1,2026-01-11T07:08:56.269573,1015.49,hPa
temp_sensor_1,2026-01-11T07:09:04.269573,20.02,C
humidity_sensor_1,2026-01-11T07:09:12.269573,44.13,%
temp_sensor_1,2026-01-11T07:09:20.269573,17.58,C
humidity_sensor_1,2026-01-11T07:09:28.269573,44.73,%
temp_sensor_2,2026-01-11T07:09:36.269573,18.44,C
temp_sensor_1,2026-01-11T07:09:44.269573,15.51,C
humidity_sensor_1,2026-01-11T07:09:52.269573,47.25,%
temp_sensor_1,2026-01-11T07:10:00.269573,19.39,C
temp_sensor_2,2026-01-11T07:10:08.269573,142.52,C
humidity_sensor_1,2026-01-11T07:10:16.269573,124.36,%
humidity_sensor_1,2026-01-11T07:10:24.269573,46.83,%
temp_sensor_1,2026-01-11T07:10:32.269573,23.26,C
pressure_sensor_1,2026-01-11T07:10:40.269573,1003.12,hPa
pressure_sensor_1,2026-01-11T07:10:48.269573,1003.34,hPa
pressure_sensor_1,2026-01-11T07:10:56.269573,1001.09,hPa
pressure_sensor_1,2026-01-11T07:11:04.269573,1011.27,hPa
humidity_sensor_1,2026-01-11T07:11:12.269573,47.2,%
temp_sensor_2,2026-01-11T07:11:20.269573,20.54,C
temp_sensor_2,2026-01-11T07:11:28.269573,22.4,C
humidity_sensor_1,2026-01-11T07:11:36.269573,51.83,%
pressure_sensor_1,2026-01-11T07:11:44.269573,1011.92,hPa
temp_sensor_2,2026-01-11T07:11:52.269573,22.86,C
temp_sensor_1,2026-01-11T07:12:00.269573,20.65,C
humidity_sensor_1,2026-01-11T07:12:08.269573,45.75,%
pressure_sensor_1,2026-01-11T07:12:16.269573,1020.71,hPa
temp_sensor_1,2026-01-11T07:12:24.269573,17.94,C
temp_sensor_1,2026-01-11T07:12:32.269573,20.75,C
pressure_sensor_1,2026-01-11T07:12:40.269573,1017.21,hPa
temp_sensor_2,2026-01-11T07:12:48.269573,22.68,C
humidity_sensor_1,2026-01-11T07:12:56.269573,55.32,%
pressure_sensor_1,2026-01-11T07:13:04.269573,1025.18,hPa
pressure_sensor_1,2026-01-11T07:13:12.269573,1017.71,hPa
pressure_sensor_1,2026-01-11T07:13:20.269573,1030.75,hPa
humidity_sensor_1,2026-01-11T07:13:28.269573,39.07,%
temp_sensor_2,2026-01-11T07:13:36.269573,19.68,C
temp_sensor_1,2026-01-11T07:13:44.269573,21.41,C
temp_sensor_1,2026-01-11T07:13:52.269573,123.87,C
temp_sensor_1,2026-01-11T07:14:00.269573,20.36,C
humidity_sensor_1,2026-01-11T07:14:08.269573,47.11,%
pressure_sensor_1,2026-01-11T07:14:16.269573,996.13,hPa
humidity_sensor_1,2026-01-11T07:14:24.269573,47.6,%
temp_sensor_1,2026-01-11T07:14:32.269573,22.6,C
temp_sensor_2,2026-01-11T07:14:40.269573,21.44,C
temp_sensor_2,2026-01-11T07:14:48.269573,18.82,C
pressure_sensor_1,2026-01-11T07:14:56.269573,995.07,hPa
temp_sensor_1,2026-01-11T07:15:04.269573,19.1,C
temp_sensor_1,2026-01-11T07:15:12.269573,18.12,C
pressure_sensor_1,2026-01-11T07:15:20.269573,1032.17,hPa
temp_sensor_1,2026-01-11T07:15:28.269573,20.38,C
humidity_sensor_1,2026-01-11T07:15:36.269573,49.58,%
humidity_sensor_1,2026-01-11T07:15:44.269573,51.46,%
temp_sensor_1,2026-01-11T07:15:52.269573,25.37,C
temp_sensor_2,2026-01-11T07:16:00.269573,20.42,C
temp_sensor_1,2026-01-11T07:16:08.269573,18.96,C
humidity_sensor_1,2026-01-11T07:16:16.269573,55.63,%
temp_sensor_2,2026-01-11T07:16:24.269573,19.86,C
temp_sensor_1,2026-01-11T07:16:32.269573,21.8,C
humidity_sensor_1,2026-01-11T07:16:40.269573,52.96,%
temp_sensor_1,2026-01-11T07:16:48.269573,20.96,C
temp_sensor_2,2026-01-11T07:16:56.269573,18.1,C
pressure_sensor_1,2026-01-11T07:17:04.269573,1003.8,hPa
humidity_sensor_1,2026-01-11T07:17:12.269573,49.35,%
humidity_sensor_1,2026-01-11T07:17:20.269573,42.61,%
temp_sensor_2,2026-01-11T07:17:28.269573,19.73,C
temp_sensor_2,2026-01-11T07:17:36.269573,17.27,C
temp_sensor_2,2026-01-11T07:17:44.269573,17.57,C
temp_sensor_1,2026-01-11T07:17:52.269573,21.78,C
humidity_sensor_1,2026-01-11T07:18:00.269573,51.94,%
temp_sensor_2,2026-01-11T07:18:08.269573,21.16,C
temp_sensor_1,2026-01-11T07:18:16.269573,23.74,C
temp_sensor_2,2026-01-11T07:18:24.269573,20.32,C
pressure_sensor_1,2026-01-11T07:18:32.269573,1016.29,hPa
temp_sensor_2,2026-01-11T07:18:40.269573,18.38,C
pressure_sensor_1,2026-01-11T07:18:48.269573,1010.69,hPa
temp_sensor_1,2026-01-11T07:18:56.269573,18.3,C
pressure_sensor_1,2026-01-11T07:19:04.269573,1010.9,hPa
temp_sensor_1,2026-01-11T07:19:12.269573,23.21,C
pressure_sensor_1,2026-01-11T07:19:20.269573,1008.18,hPa
temp_sensor_2,2026-01-11T07:19:28.269573,19.61,C
temp_sensor_2,2026-01-11T07:19:36.269573,18.35,C
pressure_sensor_1,2026-01-11T07:19:44.269573,1014.52,hPa
temp_sensor_2,2026-01-11T07:19:52.269573,118.31,C
temp_sensor_2,2026-01-11T07:20:00.269573,20.2,C
humidity_sensor_1,2026-01-11T07:20:08.269573,56.18,%
temp_sensor_2,2026-01-11T07:20:16.269573,18.17,C
temp_sensor_2,2026-01-11T07:20:24.269573,16.37,C
humidity_sensor_1,2026-01-11T07:20:32.269573,50.38,%
temp_sensor_1,2026-01-11T07:20:40.269573,20.84,C
humidity_sensor_1,2026-01-11T07:20:48.269573,51.68,%
temp_sensor_2,2026-01-11T07:20:56.269573,16.19,C
temp_sensor_1,2026-01-11T07:21:04.269573,121.67,C
humidity_sensor_1,2026-01-11T07:21:12.269573,43.64,%
humidity_sensor_1,2026-01-11T07:21:20.269573,63.54,%
pressure_sensor_1,2026-01-11T07:21:28.269573,1009.32,hPa
pressure_sensor_1,2026-01-11T07:21:36.269573,1022.62,hPa
pressure_sensor_1,2026-01-11T07:21:44.269573,118.92,hPa
temp_sensor_2,2026-01-11T07:21:52.269573,19.19,C
pressure_sensor_1,2026-01-11T07:22:00.269573,1018.84,hPa
humidity_sensor_1,2026-01-11T07:22:08.269573,47.42,%
temp_sensor_1,2026-01-11T07:22:16.269573,22.96,C
humidity_sensor_1,2026-01-11T07:22:24.269573,58.67,%
temp_sensor_2,2026-01-11T07:22:32.269573,19.29,C
temp_sensor_2,2026-01-11T07:22:40.269573,17.37,C
pressure_sensor_1,2026-01-11T07:22:48.269573,1026.24,hPa
temp_sensor_2,2026-01-11T07:22:56.269573,16.9,C
temp_sensor_1,2026-01-11T07:23:04.269573,22.72,C
humidity_sensor_1,2026-01-11T07:23:12.269573,49.58,%
temp_sensor_2,2026-01-11T07:23:20.269573,22.63,C
temp_sensor_1,2026-01-11T07:23:28.269573,128.09,C
temp_sensor_1,2026-01-11T07:23:36.269573,17.32,C
pressure_sensor_1,2026-01-11T07:23:44.269573,1003.3,hPa
pressure_sensor_1,2026-01-11T07:23:52.269573,1002.2,hPa
temp_sensor_2,2026-01-11T07:24:00.269573,19.3,C
temp_sensor_1,2026-01-11T07:24:08.269573,19.78,C
temp_sensor_1,2026-01-11T07:24:16.269573,19.0,C
humidity_sensor_1,2026-01-11T07:24:24.269573,51.94,%
humidity_sensor_1,2026-01-11T07:24:32.269573,47.1,%
pressure_sensor_1,2026-01-11T07:24:40.269573,1019.63,hPa
temp_sensor_2,2026-01-11T07:24:48.269573,18.52,C
humidity_sensor_1,2026-01-11T07:24:56.269573,107.43,%
temp_sensor_2,2026-01-11T07:25:04.269573,20.59,C
temp_sensor_1,2026-01-11T07:25:12.269573,17.28,C
temp_sensor_2,2026-01-11T07:25:20.269573,21.32,C
temp_sensor_2,2026-01-11T07:25:28.269573,19.41,C
temp_sensor_1,2026-01-11T07:25:36.269573,20.92,C
temp_sensor_1,2026-01-11T07:25:44.269573,20.8,C
temp_sensor_1,2026-01-11T07:25:52.269573,23.72,C
temp_sensor_1,2026-01-11T07:26:00.269573,20.31,C
humidity_sensor_1,2026-01-11T07:26:08.269573,49.59,%
humidity_sensor_1,2026-01-11T07:26:16.269573,49.35,%
temp_sensor_1,2026-01-11T07:26:24.269573,21.11,C
humidity_sensor_1,2026-01-11T07:26:32.269573,56.43,%
temp_sensor_2,2026-01-11T07:26:40.269573,20.15,C
humidity_sensor_1,2026-01-11T07:26:48.269573,53.56,%
temp_sensor_1,2026-01-11T07:26:56.269573,19.6,C
temp_sensor_1,2026-01-11T07:27:04.269573,19.02,C
pressure_sensor_1,2026-01-11T07:27:12.269573,1001.83,hPa
temp_sensor_1,2026-01-11T07:27:20.269573,19.77,C
temp_sensor_1,2026-01-11T07:27:28.269573,19.49,C
temp_sensor_1,2026-01-11T07:27:36.269573,17.44,C
temp_sensor_1,2026-01-11T07:27:44.269573,109.02,C
temp_sensor_1,2026-01-11T07:27:52.269573,18.1,C
temp_sensor_1,2026-01-11T07:28:00.269573,22.41,C
pressure_sensor_1,2026-01-11T07:28:08.269573,1006.88,hPa
pressure_sensor_1,2026-01-11T07:28:16.269573,1021.76,hPa
humidity_sensor_1,2026-01-11T07:28:24.269573,108.74,%
pressure_sensor_1,2026-01-11T07:28:32.269573,1001.7,hPa
temp_sensor_1,2026-01-11T07:28:40.269573,20.3,C
humidity_sensor_1,2026-01-11T07:28:48.269573,61.13,%
temp_sensor_1,2026-01-11T07:28:56.269573,20.44,C
humidity_sensor_1,2026-01-11T07:29:04.269573,60.17,%
humidity_sensor_1,2026-01-11T07:29:12.269573,52.77,%
temp_sensor_1,2026-01-11T07:29:20.269573,21.62,C
humidity_sensor_1,2026-01-11T07:29:28.269573,52.19,%
temp_sensor_1,2026-01-11T07:29:36.269573,19.36,C
pressure_sensor_1,2026-01-11T07:29:44.269573,1013.59,hPa
pressure_sensor_1,2026-01-11T07:29:52.269573,1005.7,hPa
temp_sensor_1,2026-01-11T07:30:00.269573,20.74,C
temp_sensor_1,2026-01-11T07:30:08.269573,18.9,C
temp_sensor_2,2026-01-11T07:30:16.269573,19.25,C
temp_sensor_2,2026-01-11T07:30:24.269573,17.08,C
pressure_sensor_1,2026-01-11T07:30:32.269573,1009.43,hPa
pressure_sensor_1,2026-01-11T07:30:40.269573,1022.14,hPa
temp_sensor_2,2026-01-11T07:30:48.269573,18.59,C
temp_sensor_1,2026-01-11T07:30:56.269573,21.27,C
temp_sensor_1,2026-01-11T07:31:04.269573,19.72,C
temp_sensor_2,2026-01-11T07:31:12.269573,19.04,C
humidity_sensor_1,2026-01-11T07:31:20.269573,50.27,%
pressure_sensor_1,2026-01-11T07:31:28.269573,1035.15,hPa
temp_sensor_2,2026-01-11T07:31:36.269573,16.73,C
temp_sensor_1,2026-01-11T07:31:44.269573,21.5,C
humidity_sensor_1,2026-01-11T07:31:52.269573,53.63,%
temp_sensor_2,2026-01-11T07:32:00.269573,128.25,C
temp_sensor_1,2026-01-11T07:32:08.269573,19.97,C
pressure_sensor_1,2026-01-11T07:32:16.269573,1030.34,hPa
pressure_sensor_1,2026-01-11T07:32:24.269573,993.39,hPa
temp_sensor_1,2026-01-11T07:32:32.269573,22.32,C
temp_sensor_2,2026-01-11T07:32:40.269573,19.25,C
temp_sensor_2,2026-01-11T07:32:48.269573,22.35,C
temp_sensor_2,2026-01-11T07:32:56.269573,19.06,C
temp_sensor_1,2026-01-11T07:33:04.269573,20.1,C
temp_sensor_1,2026-01-11T07:33:12.269573,20.86,C
temp_sensor_1,2026-01-11T07:33:20.269573,18.6,C
pressure_sensor_1,2026-01-11T07:33:28.269573,999.99,hPa
pressure_sensor_1,2026-01-11T07:33:36.269573,999.94,hPa
temp_sensor_2,2026-01-11T07:33:44.269573,22.66,C
humidity_sensor_1,2026-01-11T07:33:52.269573,120.67,%
